# peelcost: trials=8 solver=ks_bmax_top16 heavy=6 seed=0xc057c0de
# cost model is a block-XOR proxy: matrix_xors + precode_gen + N*solve_width + solve_width^2/2 + H*solve_width
# precode schemes change width/generation estimates only; rank and constraint-row effects require precode_sim
N,bb,overhead,solver,structure,precode,D,ldpc_cols,dense_rows,H,trials,resid_cols_mu,resid_cols_max,resid_rows_mu,matrix_refs_mu,matrix_xors_mu,legacy_total_xors_mu,solve_width_mu,precode_gen_xors_mu,backsub_xors_mu,ge_block_xors_mu,heavy_muladds_mu,total_block_xors_mu
3200,102400,0,ks_bmax_top16,robust_d1_001_d2_012,dense,62,0,62,6,8,96.5000,125,96.5000,14110.3750,10910.3750,329321.1250,164.5000,8155.0000,526400.0000,13679.3750,987.0000,560131.7500
3200,102400,0,ks_bmax_top16,robust_d1_001_d2_012,ldpcdense,55,43,12,6,8,96.5000,125,96.5000,14110.3750,10910.3750,329321.1250,157.5000,17673.0000,504000.0000,12552.3750,945.0000,546080.7500
3200,102400,0,ks_bmax_top16,rs_c001_d50_c128,dense,62,0,62,6,8,42.6250,47,42.6250,17730.8750,14530.8750,152759.2500,110.6250,8155.0000,354000.0000,6124.6875,663.7500,383474.3125
3200,102400,0,ks_bmax_top16,rs_c001_d50_c128,ldpcdense,55,43,12,6,8,42.6250,47,42.6250,17730.8750,14530.8750,152759.2500,103.6250,17673.0000,331600.0000,5374.8125,621.7500,369800.4375
3200,102400,0,ks_bmax_top16,rs_c003_d10_c128,dense,62,0,62,6,8,41.5000,63,41.5000,18962.5000,15762.5000,150371.0000,109.5000,8155.0000,350400.0000,6038.2500,657.0000,381012.7500
3200,102400,0,ks_bmax_top16,rs_c003_d10_c128,ldpcdense,55,43,12,6,8,41.5000,63,41.5000,18962.5000,15762.5000,150371.0000,102.5000,17673.0000,328000.0000,5296.2500,615.0000,367346.7500
3200,102400,1,ks_bmax_top16,policy,dense,62,0,62,6,8,76.0000,90,77.0000,13353.8750,10152.8750,259258.8750,144.0000,8155.0000,460800.0000,10395.0000,864.0000,490366.8750
3200,102400,1,ks_bmax_top16,policy,ldpcdense,55,43,12,6,8,76.0000,90,77.0000,13353.8750,10152.8750,259258.8750,137.0000,17673.0000,438400.0000,9411.5000,822.0000,476459.3750
3200,102400,1,ks_bmax_top16,lt_m1_c16,dense,62,0,62,6,8,137.3750,147,138.3750,11282.1250,8081.1250,466764.3750,205.3750,8155.0000,657200.0000,21126.4375,1232.2500,695794.8125
3200,102400,1,ks_bmax_top16,lt_m1_c16,ldpcdense,55,43,12,6,8,137.3750,147,138.3750,11282.1250,8081.1250,466764.3750,198.3750,17673.0000,634800.0000,19713.3125,1190.2500,681457.6875
3200,102400,1,ks_bmax_top16,lt_m1_c32,dense,62,0,62,6,8,76.0000,90,77.0000,13353.8750,10152.8750,259258.8750,144.0000,8155.0000,460800.0000,10395.0000,864.0000,490366.8750
3200,102400,1,ks_bmax_top16,lt_m1_c32,ldpcdense,55,43,12,6,8,76.0000,90,77.0000,13353.8750,10152.8750,259258.8750,137.0000,17673.0000,438400.0000,9411.5000,822.0000,476459.3750
3200,102400,1,ks_bmax_top16,lt_m1_c64,dense,62,0,62,6,8,47.6250,55,48.6250,15374.6250,12173.6250,166917.1250,115.6250,8155.0000,370000.0000,6698.4375,693.7500,397720.8125
3200,102400,1,ks_bmax_top16,lt_m1_c64,ldpcdense,55,43,12,6,8,47.6250,55,48.6250,15374.6250,12173.6250,166917.1250,108.6250,17673.0000,347600.0000,5913.5625,651.7500,384011.9375
3200,102400,1,ks_bmax_top16,lt_m2_c96,dense,62,0,62,6,8,39.6250,48,40.6250,16667.2500,13466.2500,141916.7500,107.6250,8155.0000,344400.0000,5811.9375,645.7500,372478.9375
3200,102400,1,ks_bmax_top16,lt_m2_c96,ldpcdense,55,43,12,6,8,39.6250,48,40.6250,16667.2500,13466.2500,141916.7500,100.6250,17673.0000,322000.0000,5083.0625,603.7500,358826.0625
3200,102400,1,ks_bmax_top16,lt_m2_c128,dense,62,0,62,6,8,44.3750,65,45.3750,17697.8750,14496.8750,158599.3750,112.3750,8155.0000,359600.0000,6358.5625,674.2500,389284.6875
3200,102400,1,ks_bmax_top16,lt_m2_c128,ldpcdense,55,43,12,6,8,44.3750,65,45.3750,17697.8750,14496.8750,158599.3750,105.3750,17673.0000,337200.0000,5596.4375,632.2500,375598.5625
3200,102400,1,ks_bmax_top16,lt_m2_c256,dense,62,0,62,6,8,39.8750,51,40.8750,19734.7500,16533.7500,145823.0000,107.8750,8155.0000,345200.0000,5848.1875,647.2500,376384.1875
3200,102400,1,ks_bmax_top16,lt_m2_c256,ldpcdense,55,43,12,6,8,39.8750,51,40.8750,19734.7500,16533.7500,145823.0000,100.8750,17673.0000,322800.0000,5117.5625,605.2500,362729.5625
3200,102400,1,ks_bmax_top16,lt_m2_c512,dense,62,0,62,6,8,33.5000,42,34.5000,22285.5000,19084.5000,127475.5000,101.5000,8155.0000,324800.0000,5168.7500,609.0000,357817.2500
3200,102400,1,ks_bmax_top16,lt_m2_c512,ldpcdense,55,43,12,6,8,33.5000,42,34.5000,22285.5000,19084.5000,127475.5000,94.5000,17673.0000,302400.0000,4482.7500,567.0000,344207.2500
3200,102400,1,ks_bmax_top16,lt_m2_c1024,dense,62,0,62,6,8,39.7500,47,40.7500,24605.7500,21404.7500,150259.5000,107.7500,8155.0000,344800.0000,5822.5000,646.5000,380828.7500
3200,102400,1,ks_bmax_top16,lt_m2_c1024,ldpcdense,55,43,12,6,8,39.7500,47,40.7500,24605.7500,21404.7500,150259.5000,100.7500,17673.0000,322400.0000,5092.7500,604.5000,367175.0000
3200,102400,1,ks_bmax_top16,robust_d1_001_d2_003,dense,62,0,62,6,8,61.2500,95,62.2500,14994.2500,11793.2500,211787.0000,129.2500,8155.0000,413600.0000,8443.2500,775.5000,442767.0000
3200,102400,1,ks_bmax_top16,robust_d1_001_d2_003,ldpcdense,55,43,12,6,8,61.2500,95,62.2500,14994.2500,11793.2500,211787.0000,122.2500,17673.0000,391200.0000,7563.0000,733.5000,428962.7500
3200,102400,1,ks_bmax_top16,robust_d1_001_d2_012,dense,62,0,62,6,8,86.1250,105,87.1250,14356.5000,11155.5000,294436.0000,154.1250,8155.0000,493200.0000,11965.6875,924.7500,525400.9375
3200,102400,1,ks_bmax_top16,robust_d1_001_d2_012,ldpcdense,55,43,12,6,8,86.1250,105,87.1250,14356.5000,11155.5000,294436.0000,147.1250,17673.0000,470800.0000,10911.3125,882.7500,511422.5625
3200,102400,1,ks_bmax_top16,rs_c001_d50_c128,dense,62,0,62,6,8,38.2500,49,39.2500,18248.5000,15047.5000,138974.2500,106.2500,8155.0000,340000.0000,5657.2500,637.5000,369497.2500
3200,102400,1,ks_bmax_top16,rs_c001_d50_c128,ldpcdense,55,43,12,6,8,38.2500,49,39.2500,18248.5000,15047.5000,138974.2500,99.2500,17673.0000,317600.0000,4938.0000,595.5000,355854.0000
3200,102400,1,ks_bmax_top16,rs_c003_d10_c128,dense,62,0,62,6,8,45.0000,62,46.0000,19370.8750,16169.8750,162373.1250,113.0000,8155.0000,361600.0000,6451.1250,678.0000,393054.0000
3200,102400,1,ks_bmax_top16,rs_c003_d10_c128,ldpcdense,55,43,12,6,8,45.0000,62,46.0000,19370.8750,16169.8750,162373.1250,106.0000,17673.0000,339200.0000,5684.6250,636.0000,379363.5000
3200,102400,2,ks_bmax_top16,policy,dense,62,0,62,6,8,70.8750,87,72.8750,13436.0000,10234.0000,242253.1250,138.8750,8155.0000,444400.0000,9670.1875,833.2500,473292.4375
3200,102400,2,ks_bmax_top16,policy,ldpcdense,55,43,12,6,8,70.8750,87,72.8750,13436.0000,10234.0000,242253.1250,131.8750,17673.0000,422000.0000,8722.5625,791.2500,459420.8125
3200,102400,2,ks_bmax_top16,lt_m1_c16,dense,62,0,62,6,8,132.7500,143,134.7500,11391.3750,8189.3750,450952.1250,200.7500,8155.0000,642400.0000,20187.6250,1204.5000,680136.5000
3200,102400,2,ks_bmax_top16,lt_m1_c16,ldpcdense,55,43,12,6,8,132.7500,143,134.7500,11391.3750,8189.3750,450952.1250,193.7500,17673.0000,620000.0000,18806.8750,1162.5000,665831.7500
3200,102400,2,ks_bmax_top16,lt_m1_c32,dense,62,0,62,6,8,70.8750,87,72.8750,13436.0000,10234.0000,242253.1250,138.8750,8155.0000,444400.0000,9670.1875,833.2500,473292.4375
3200,102400,2,ks_bmax_top16,lt_m1_c32,ldpcdense,55,43,12,6,8,70.8750,87,72.8750,13436.0000,10234.0000,242253.1250,131.8750,17673.0000,422000.0000,8722.5625,791.2500,459420.8125
3200,102400,2,ks_bmax_top16,lt_m1_c64,dense,62,0,62,6,8,50.0000,63,52.0000,15500.2500,12298.2500,174932.0000,118.0000,8155.0000,377600.0000,6978.8750,708.0000,405740.1250
3200,102400,2,ks_bmax_top16,lt_m1_c64,ldpcdense,55,43,12,6,8,50.0000,63,52.0000,15500.2500,12298.2500,174932.0000,111.0000,17673.0000,355200.0000,6177.3750,666.0000,392014.6250
3200,102400,2,ks_bmax_top16,lt_m2_c96,dense,62,0,62,6,8,41.2500,52,43.2500,16584.2500,13382.2500,147212.0000,109.2500,8155.0000,349600.0000,5990.6250,655.5000,377783.3750
3200,102400,2,ks_bmax_top16,lt_m2_c96,ldpcdense,55,43,12,6,8,41.2500,52,43.2500,16584.2500,13382.2500,147212.0000,102.2500,17673.0000,327200.0000,5250.3750,613.5000,364119.1250
3200,102400,2,ks_bmax_top16,lt_m2_c128,dense,62,0,62,6,8,40.1250,58,42.1250,17416.3750,14214.3750,144388.0000,108.1250,8155.0000,346000.0000,5887.1875,648.7500,374905.3125
3200,102400,2,ks_bmax_top16,lt_m2_c128,ldpcdense,55,43,12,6,8,40.1250,58,42.1250,17416.3750,14214.3750,144388.0000,101.1250,17673.0000,323600.0000,5154.8125,606.7500,361248.9375
3200,102400,2,ks_bmax_top16,lt_m2_c256,dense,62,0,62,6,8,37.3750,53,39.3750,19975.2500,16773.2500,137906.6250,105.3750,8155.0000,337200.0000,5582.8125,632.2500,368343.3125
3200,102400,2,ks_bmax_top16,lt_m2_c256,ldpcdense,55,43,12,6,8,37.3750,53,39.3750,19975.2500,16773.2500,137906.6250,98.3750,17673.0000,314800.0000,4869.6875,590.2500,354706.1875
3200,102400,2,ks_bmax_top16,lt_m2_c512,dense,62,0,62,6,8,36.6250,49,38.6250,21739.6250,18537.6250,137185.7500,104.6250,8155.0000,334800.0000,5489.9375,627.7500,367610.3125
3200,102400,2,ks_bmax_top16,lt_m2_c512,ldpcdense,55,43,12,6,8,36.6250,49,38.6250,21739.6250,18537.6250,137185.7500,97.6250,17673.0000,312400.0000,4782.0625,585.7500,353978.4375
3200,102400,2,ks_bmax_top16,lt_m2_c1024,dense,62,0,62,6,8,33.6250,42,35.6250,24042.3750,20840.3750,129682.5000,101.6250,8155.0000,325200.0000,5185.9375,609.7500,359991.0625
3200,102400,2,ks_bmax_top16,lt_m2_c1024,ldpcdense,55,43,12,6,8,33.6250,42,35.6250,24042.3750,20840.3750,129682.5000,94.6250,17673.0000,302800.0000,4499.0625,567.7500,346380.1875
3200,102400,2,ks_bmax_top16,robust_d1_001_d2_003,dense,62,0,62,6,8,59.1250,75,61.1250,15005.6250,11803.6250,204709.7500,127.1250,8155.0000,406800.0000,8126.4375,762.7500,435647.8125
3200,102400,2,ks_bmax_top16,robust_d1_001_d2_003,ldpcdense,55,43,12,6,8,59.1250,75,61.1250,15005.6250,11803.6250,204709.7500,120.1250,17673.0000,384400.0000,7261.0625,720.7500,421858.4375
3200,102400,2,ks_bmax_top16,robust_d1_001_d2_012,dense,62,0,62,6,8,90.0000,111,92.0000,14380.5000,11178.5000,307653.0000,158.0000,8155.0000,505600.0000,12579.2500,948.0000,538460.7500
3200,102400,2,ks_bmax_top16,robust_d1_001_d2_012,ldpcdense,55,43,12,6,8,90.0000,111,92.0000,14380.5000,11178.5000,307653.0000,151.0000,17673.0000,483200.0000,11497.7500,906.0000,524455.2500
3200,102400,2,ks_bmax_top16,rs_c001_d50_c128,dense,62,0,62,6,8,39.1250,45,41.1250,17835.8750,14633.8750,141452.7500,107.1250,8155.0000,342800.0000,5742.8125,642.7500,371974.4375
3200,102400,2,ks_bmax_top16,rs_c001_d50_c128,ldpcdense,55,43,12,6,8,39.1250,45,41.1250,17835.8750,14633.8750,141452.7500,100.1250,17673.0000,320400.0000,5017.4375,600.7500,358325.0625
3200,102400,2,ks_bmax_top16,rs_c003_d10_c128,dense,62,0,62,6,8,46.2500,66,48.2500,19501.3750,16299.3750,166613.6250,114.2500,8155.0000,365600.0000,6567.8750,685.5000,397307.7500
3200,102400,2,ks_bmax_top16,rs_c003_d10_c128,ldpcdense,55,43,12,6,8,46.2500,66,48.2500,19501.3750,16299.3750,166613.6250,107.2500,17673.0000,343200.0000,5792.6250,643.5000,383608.5000
32000,102400,0,ks_bmax_top16,policy,dense,190,0,190,6,8,214.6250,239,214.6250,176715.3750,144715.3750,7059004.2500,410.6250,80475.0000,13140000.0000,84418.9375,2463.7500,13452073.0625
32000,102400,0,ks_bmax_top16,policy,ldpcdense,190,190,0,6,8,214.6250,239,214.6250,176715.3750,144715.3750,7059004.2500,410.6250,96190.0000,13140000.0000,84418.9375,2463.7500,13467788.0625
32000,102400,0,ks_bmax_top16,lt_m1_c16,dense,190,0,190,6,8,1352.7500,1418,1352.7500,113221.8750,81221.8750,45201279.8750,1548.7500,80475.0000,49560000.0000,1200376.0000,9292.5000,50931365.3750
32000,102400,0,ks_bmax_top16,lt_m1_c16,ldpcdense,190,190,0,6,8,1352.7500,1418,1352.7500,113221.8750,81221.8750,45201279.8750,1548.7500,96190.0000,49560000.0000,1200376.0000,9292.5000,50947080.3750
32000,102400,0,ks_bmax_top16,lt_m1_c32,dense,190,0,190,6,8,784.0000,811,784.0000,133011.6250,101011.6250,25804291.3750,980.0000,80475.0000,31360000.0000,480511.8750,5880.0000,32027878.5000
32000,102400,0,ks_bmax_top16,lt_m1_c32,ldpcdense,190,190,0,6,8,784.0000,811,784.0000,133011.6250,101011.6250,25804291.3750,980.0000,96190.0000,31360000.0000,480511.8750,5880.0000,32043593.5000
32000,102400,0,ks_bmax_top16,lt_m1_c64,dense,190,0,190,6,8,433.3750,511,433.3750,153691.8750,121691.8750,14179256.2500,629.3750,80475.0000,20140000.0000,198931.6875,3776.2500,20544874.8125
32000,102400,0,ks_bmax_top16,lt_m1_c64,ldpcdense,190,190,0,6,8,433.3750,511,433.3750,153691.8750,121691.8750,14179256.2500,629.3750,96190.0000,20140000.0000,198931.6875,3776.2500,20560589.8125
32000,102400,0,ks_bmax_top16,lt_m2_c96,dense,190,0,190,6,8,299.8750,348,299.8750,167009.3750,135009.3750,9821616.2500,495.8750,80475.0000,15868000.0000,123286.9375,2975.2500,16209746.5625
32000,102400,0,ks_bmax_top16,lt_m2_c96,ldpcdense,190,190,0,6,8,299.8750,348,299.8750,167009.3750,135009.3750,9821616.2500,495.8750,96190.0000,15868000.0000,123286.9375,2975.2500,16225461.5625
32000,102400,0,ks_bmax_top16,lt_m2_c128,dense,190,0,190,6,8,241.1250,271,241.1250,174590.5000,142590.5000,7917078.1250,437.1250,80475.0000,13988000.0000,95712.3125,2622.7500,14309400.5625
32000,102400,0,ks_bmax_top16,lt_m2_c128,ldpcdense,190,190,0,6,8,241.1250,271,241.1250,174590.5000,142590.5000,7917078.1250,437.1250,96190.0000,13988000.0000,95712.3125,2622.7500,14325115.5625
32000,102400,0,ks_bmax_top16,lt_m2_c256,dense,190,0,190,6,8,161.8750,236,161.8750,195864.2500,163864.2500,5371017.8750,357.8750,80475.0000,11452000.0000,64512.3125,2147.2500,11762998.8125
32000,102400,0,ks_bmax_top16,lt_m2_c256,ldpcdense,190,190,0,6,8,161.8750,236,161.8750,195864.2500,163864.2500,5371017.8750,357.8750,96190.0000,11452000.0000,64512.3125,2147.2500,11778713.8125
32000,102400,0,ks_bmax_top16,lt_m2_c512,dense,190,0,190,6,8,125.8750,142,125.8750,215958.0000,183958.0000,4227913.1250,321.8750,80475.0000,10300000.0000,51857.0625,1931.2500,10618221.3125
32000,102400,0,ks_bmax_top16,lt_m2_c512,ldpcdense,190,190,0,6,8,125.8750,142,125.8750,215958.0000,183958.0000,4227913.1250,321.8750,96190.0000,10300000.0000,51857.0625,1931.2500,10633936.3125
32000,102400,0,ks_bmax_top16,lt_m2_c1024,dense,190,0,190,6,8,109.2500,154,109.2500,237290.5000,205290.5000,3713607.0000,305.2500,80475.0000,9768000.0000,46779.2500,1831.5000,10102376.2500
32000,102400,0,ks_bmax_top16,lt_m2_c1024,ldpcdense,190,190,0,6,8,109.2500,154,109.2500,237290.5000,205290.5000,3713607.0000,305.2500,96190.0000,9768000.0000,46779.2500,1831.5000,10118091.2500
32000,102400,0,ks_bmax_top16,robust_d1_001_d2_003,dense,190,0,190,6,8,584.2500,623,584.2500,149659.8750,117659.8750,19155488.8750,780.2500,80475.0000,24968000.0000,304635.5000,4681.5000,25475451.8750
32000,102400,0,ks_bmax_top16,robust_d1_001_d2_003,ldpcdense,190,190,0,6,8,584.2500,623,584.2500,149659.8750,117659.8750,19155488.8750,780.2500,96190.0000,24968000.0000,304635.5000,4681.5000,25491166.8750
32000,102400,0,ks_bmax_top16,robust_d1_001_d2_012,dense,190,0,190,6,8,877.6250,941,877.6250,143216.6250,111216.6250,28967378.2500,1073.6250,80475.0000,34356000.0000,577303.3125,6441.7500,35131436.6875
32000,102400,0,ks_bmax_top16,robust_d1_001_d2_012,ldpcdense,190,190,0,6,8,877.6250,941,877.6250,143216.6250,111216.6250,28967378.2500,1073.6250,96190.0000,34356000.0000,577303.3125,6441.7500,35147151.6875
32000,102400,0,ks_bmax_top16,rs_c001_d50_c128,dense,190,0,190,6,8,214.6250,239,214.6250,176715.3750,144715.3750,7059004.2500,410.6250,80475.0000,13140000.0000,84418.9375,2463.7500,13452073.0625
32000,102400,0,ks_bmax_top16,rs_c001_d50_c128,ldpcdense,190,190,0,6,8,214.6250,239,214.6250,176715.3750,144715.3750,7059004.2500,410.6250,96190.0000,13140000.0000,84418.9375,2463.7500,13467788.0625
32000,102400,0,ks_bmax_top16,rs_c003_d10_c128,dense,190,0,190,6,8,188.8750,213,188.8750,181491.1250,149491.1250,6229373.2500,384.8750,80475.0000,12316000.0000,74168.5625,2309.2500,12622443.9375
32000,102400,0,ks_bmax_top16,rs_c003_d10_c128,ldpcdense,190,190,0,6,8,188.8750,213,188.8750,181491.1250,149491.1250,6229373.2500,384.8750,96190.0000,12316000.0000,74168.5625,2309.2500,12638158.9375
32000,102400,1,ks_bmax_top16,policy,dense,190,0,190,6,8,222.1250,239,223.1250,176445.1250,144444.1250,7302314.8750,418.1250,80475.0000,13380000.0000,87568.8125,2508.7500,13694996.6875
32000,102400,1,ks_bmax_top16,policy,ldpcdense,190,190,0,6,8,222.1250,239,223.1250,176445.1250,144444.1250,7302314.8750,418.1250,96190.0000,13380000.0000,87568.8125,2508.7500,13710711.6875
32000,102400,1,ks_bmax_top16,lt_m1_c16,dense,190,0,190,6,8,1341.2500,1394,1342.2500,113166.6250,81165.6250,44802826.8750,1537.2500,80475.0000,49192000.0000,1182253.0000,9223.5000,50545117.1250
32000,102400,1,ks_bmax_top16,lt_m1_c16,ldpcdense,190,190,0,6,8,1341.2500,1394,1342.2500,113166.6250,81165.6250,44802826.8750,1537.2500,96190.0000,49192000.0000,1182253.0000,9223.5000,50560832.1250
32000,102400,1,ks_bmax_top16,lt_m1_c32,dense,190,0,190,6,8,766.6250,800,767.6250,133110.7500,101109.7500,25222457.7500,962.6250,80475.0000,30804000.0000,463757.1875,5775.7500,31455117.6875
32000,102400,1,ks_bmax_top16,lt_m1_c32,ldpcdense,190,190,0,6,8,766.6250,800,767.6250,133110.7500,101109.7500,25222457.7500,962.6250,96190.0000,30804000.0000,463757.1875,5775.7500,31470832.6875
32000,102400,1,ks_bmax_top16,lt_m1_c64,dense,190,0,190,6,8,410.7500,431,411.7500,154059.1250,122058.1250,13435426.8750,606.7500,80475.0000,19416000.0000,184194.0000,3640.5000,19806367.6250
32000,102400,1,ks_bmax_top16,lt_m1_c64,ldpcdense,190,190,0,6,8,410.7500,431,411.7500,154059.1250,122058.1250,13435426.8750,606.7500,96190.0000,19416000.0000,184194.0000,3640.5000,19822082.6250
32000,102400,1,ks_bmax_top16,lt_m2_c96,dense,190,0,190,6,8,298.3750,353,299.3750,166831.3750,134830.3750,9773232.8750,494.3750,80475.0000,15820000.0000,122741.5625,2966.2500,16161013.1875
32000,102400,1,ks_bmax_top16,lt_m2_c96,ldpcdense,190,190,0,6,8,298.3750,353,299.3750,166831.3750,134830.3750,9773232.8750,494.3750,96190.0000,15820000.0000,122741.5625,2966.2500,16176728.1875
32000,102400,1,ks_bmax_top16,lt_m2_c128,dense,190,0,190,6,8,224.3750,258,225.3750,174890.0000,142889.0000,7373689.2500,420.3750,80475.0000,13452000.0000,88473.4375,2522.2500,13766359.6875
32000,102400,1,ks_bmax_top16,lt_m2_c128,ldpcdense,190,190,0,6,8,224.3750,258,225.3750,174890.0000,142889.0000,7373689.2500,420.3750,96190.0000,13452000.0000,88473.4375,2522.2500,13782074.6875
32000,102400,1,ks_bmax_top16,lt_m2_c256,dense,190,0,190,6,8,158.5000,203,159.5000,197166.2500,165165.2500,5262983.5000,354.5000,80475.0000,11344000.0000,63103.8750,2127.0000,11654871.1250
32000,102400,1,ks_bmax_top16,lt_m2_c256,ldpcdense,190,190,0,6,8,158.5000,203,159.5000,197166.2500,165165.2500,5262983.5000,354.5000,96190.0000,11344000.0000,63103.8750,2127.0000,11670586.1250
32000,102400,1,ks_bmax_top16,lt_m2_c512,dense,190,0,190,6,8,127.1250,188,128.1250,218410.0000,186409.0000,4271419.7500,323.1250,80475.0000,10340000.0000,52566.3125,1938.7500,10661389.0625
32000,102400,1,ks_bmax_top16,lt_m2_c512,ldpcdense,190,190,0,6,8,127.1250,188,128.1250,218410.0000,186409.0000,4271419.7500,323.1250,96190.0000,10340000.0000,52566.3125,1938.7500,10677104.0625
32000,102400,1,ks_bmax_top16,lt_m2_c1024,dense,190,0,190,6,8,98.7500,107,99.7500,241077.0000,209076.0000,3378982.5000,294.7500,80475.0000,9432000.0000,43466.8750,1768.5000,9766786.3750
32000,102400,1,ks_bmax_top16,lt_m2_c1024,ldpcdense,190,190,0,6,8,98.7500,107,99.7500,241077.0000,209076.0000,3378982.5000,294.7500,96190.0000,9432000.0000,43466.8750,1768.5000,9782501.3750
32000,102400,1,ks_bmax_top16,robust_d1_001_d2_003,dense,190,0,190,6,8,546.7500,602,547.7500,150566.6250,118565.6250,17914966.3750,742.7500,80475.0000,23768000.0000,276298.0000,4456.5000,24247795.1250
32000,102400,1,ks_bmax_top16,robust_d1_001_d2_003,ldpcdense,190,190,0,6,8,546.7500,602,547.7500,150566.6250,118565.6250,17914966.3750,742.7500,96190.0000,23768000.0000,276298.0000,4456.5000,24263510.1250
32000,102400,1,ks_bmax_top16,robust_d1_001_d2_012,dense,190,0,190,6,8,834.7500,875,835.7500,143052.7500,111051.7500,27521218.5000,1030.7500,80475.0000,32984000.0000,531485.0000,6184.5000,33713196.2500
32000,102400,1,ks_bmax_top16,robust_d1_001_d2_012,ldpcdense,190,190,0,6,8,834.7500,875,835.7500,143052.7500,111051.7500,27521218.5000,1030.7500,96190.0000,32984000.0000,531485.0000,6184.5000,33728911.2500
32000,102400,1,ks_bmax_top16,rs_c001_d50_c128,dense,190,0,190,6,8,222.1250,239,223.1250,176445.1250,144444.1250,7302314.8750,418.1250,80475.0000,13380000.0000,87568.8125,2508.7500,13694996.6875
32000,102400,1,ks_bmax_top16,rs_c001_d50_c128,ldpcdense,190,190,0,6,8,222.1250,239,223.1250,176445.1250,144444.1250,7302314.8750,418.1250,96190.0000,13380000.0000,87568.8125,2508.7500,13710711.6875
32000,102400,1,ks_bmax_top16,rs_c003_d10_c128,dense,190,0,190,6,8,200.3750,239,201.3750,181821.3750,149820.3750,6602732.1250,396.3750,80475.0000,12684000.0000,78837.1875,2378.2500,12995510.8125
32000,102400,1,ks_bmax_top16,rs_c003_d10_c128,ldpcdense,190,190,0,6,8,200.3750,239,201.3750,181821.3750,149820.3750,6602732.1250,396.3750,96190.0000,12684000.0000,78837.1875,2378.2500,13011225.8125
32000,102400,2,ks_bmax_top16,policy,dense,190,0,190,6,8,230.3750,252,232.3750,177503.6250,145501.6250,7571329.2500,426.3750,80475.0000,13644000.0000,91044.9375,2558.2500,13963579.8125
32000,102400,2,ks_bmax_top16,policy,ldpcdense,190,190,0,6,8,230.3750,252,232.3750,177503.6250,145501.6250,7571329.2500,426.3750,96190.0000,13644000.0000,91044.9375,2558.2500,13979294.8125
32000,102400,2,ks_bmax_top16,lt_m1_c16,dense,190,0,190,6,8,1345.6250,1395,1347.6250,113082.6250,81080.6250,44955157.7500,1541.6250,80475.0000,49332000.0000,1188643.4375,9249.7500,50691448.8125
32000,102400,2,ks_bmax_top16,lt_m1_c16,ldpcdense,190,190,0,6,8,1345.6250,1395,1347.6250,113082.6250,81080.6250,44955157.7500,1541.6250,96190.0000,49332000.0000,1188643.4375,9249.7500,50707163.8125
32000,102400,2,ks_bmax_top16,lt_m1_c32,dense,190,0,190,6,8,767.1250,824,769.1250,133168.2500,101166.2500,25239785.3750,963.1250,80475.0000,30820000.0000,464106.9375,5778.7500,31471526.9375
32000,102400,2,ks_bmax_top16,lt_m1_c32,ldpcdense,190,190,0,6,8,767.1250,824,769.1250,133168.2500,101166.2500,25239785.3750,963.1250,96190.0000,30820000.0000,464106.9375,5778.7500,31487241.9375
32000,102400,2,ks_bmax_top16,lt_m1_c64,dense,190,0,190,6,8,424.3750,460,426.3750,154109.2500,122107.2500,13883923.8750,620.3750,80475.0000,19852000.0000,192869.4375,3722.2500,20251173.9375
32000,102400,2,ks_bmax_top16,lt_m1_c64,ldpcdense,190,190,0,6,8,424.3750,460,426.3750,154109.2500,122107.2500,13883923.8750,620.3750,96190.0000,19852000.0000,192869.4375,3722.2500,20266888.9375
32000,102400,2,ks_bmax_top16,lt_m2_c96,dense,190,0,190,6,8,313.6250,335,315.6250,167026.0000,135024.0000,10270246.1250,509.6250,80475.0000,16308000.0000,129975.9375,3057.7500,16656532.6875
32000,102400,2,ks_bmax_top16,lt_m2_c96,ldpcdense,190,190,0,6,8,313.6250,335,315.6250,167026.0000,135024.0000,10270246.1250,509.6250,96190.0000,16308000.0000,129975.9375,3057.7500,16672247.6875
32000,102400,2,ks_bmax_top16,lt_m2_c128,dense,190,0,190,6,8,230.2500,262,232.2500,175775.7500,143773.7500,7565648.2500,426.2500,80475.0000,13640000.0000,91044.0000,2557.5000,13957850.2500
32000,102400,2,ks_bmax_top16,lt_m2_c128,ldpcdense,190,190,0,6,8,230.2500,262,232.2500,175775.7500,143773.7500,7565648.2500,426.2500,96190.0000,13640000.0000,91044.0000,2557.5000,13973565.2500
32000,102400,2,ks_bmax_top16,lt_m2_c256,dense,190,0,190,6,8,154.8750,211,156.8750,197013.8750,165011.8750,5145853.2500,350.8750,80475.0000,11228000.0000,61829.3125,2105.2500,11537421.4375
32000,102400,2,ks_bmax_top16,lt_m2_c256,ldpcdense,190,190,0,6,8,154.8750,211,156.8750,197013.8750,165011.8750,5145853.2500,350.8750,96190.0000,11228000.0000,61829.3125,2105.2500,11553136.4375
32000,102400,2,ks_bmax_top16,lt_m2_c512,dense,190,0,190,6,8,124.7500,150,126.7500,216704.5000,184702.5000,4192822.0000,320.7500,80475.0000,10264000.0000,51594.0000,1924.5000,10582696.0000
