# dispatch_profile: name=v1 bands=1 band0=k[2,64000]:mixed-p244-frozen-10x2-d4
# precodefail: trials=1 threads=1 loss=0 seed=0x1 completion=mixed mixed_period=244 mixed_gf256_rows=10 mixed_gf16_rows=2 mixed_geometry=frozen mixed_residue_skew=0 mixed_residue_schedule=constant mixed_residue_hash_seed=0x0 mixed_residue_hash_keyed=0 mixed_independent_extension_residues=0 mixed_grouped_gf256_rows=0 mixed_grouped_gf256_row_mask=0x0 mixed_grouped_gf256_hash_seed=0x0 mixed_grouped_final_h_a_columns=0 mixed_residue_buckets_requested=auto mixed_extension_residue_seed_xor=0x4e source_hits_override=0 packet_peel_seed_xor=0x0 packet_peel_seed_table=none binary_dense_rows_override=4 binary_dense_two_anchor=0 binary_dense_two_anchor_phase=0 binary_dense_segmented_anchors=none gf256_heavy_rows_override=0 odd_packet_peel_seed_xor=0x0 packet_row_seed_multiplier=0x1 packet_row_seed_avalanche=0 seed_block_bytes_override=0 overhead_stream=salted full_payload_solve=0 schedule=iid
# untuned: construction_seed_explicit=0 construction_seed=0x0 construction_attempts=0 overhead_early_stop=0 encode_timing_reps=9 overhead_ladder_pct=0 overhead_ladder_min=0
N,bb,heavy_family,mix_count,overhead,trials,success,rank_fail,error,fail_rate,inact_mu,inact_max,binary_def_mu,binary_def_max,heavy_gain_mu,heavy_gain_min,heavy_shortfall,solve_ms_mu,build_ms_mu,peel_ms_mu,project_ms_mu,residual_ms_mu,backsub_ms_mu,seed_attempt,block_xors_mu,block_muladds_mu,first_rank_fail,binary_def_hist,heavy_gain_hist,failure_trials,active_packet_peel_seed_xor,mixed_joint_source_xors_mu,mixed_joint_marginal_xors_mu,mixed_joint_marginal_copies_mu,mixed_joint_active_deltas_mu,mixed_joint_scratch_bytes_mu,mixed_dual_source_columns_mu
# encode_timing_phases,N=506,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9344,median_runtime_ns=20,median_solve_build_ns=10646,median_solve_peel_ns=30877,median_solve_project_ns=16825,median_solve_residual_ns=37927,median_solve_backsub_ns=8232
506,2,periodic,3,0,1,1,0,0,0.00000000,61.000,61,12.000,12,12.000,12,0,0.326,0.029,0.118,0.048,0.111,0.020,0,9592.000,144.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=507,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=109315,seconds_per_k_symbols=0.000109315,symbols_per_sec=4637972.83,median_init_ns=109295,median_symbols_ns=20,sink=0
# encode_timing_phases,N=507,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9585,median_runtime_ns=30,median_solve_build_ns=10226,median_solve_peel_ns=29374,median_solve_project_ns=16384,median_solve_residual_ns=34913,median_solve_backsub_ns=8342
507,2,periodic,3,0,1,1,0,0,0.00000000,55.000,55,12.000,12,12.000,12,0,0.313,0.028,0.114,0.046,0.106,0.019,0,9233.000,142.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=508,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=127251,seconds_per_k_symbols=0.000127251,symbols_per_sec=3992110.08,median_init_ns=127231,median_symbols_ns=20,sink=0
# encode_timing_phases,N=508,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9775,median_runtime_ns=20,median_solve_build_ns=10686,median_solve_peel_ns=34021,median_solve_project_ns=17606,median_solve_residual_ns=47631,median_solve_backsub_ns=8102
508,2,periodic,3,0,1,1,0,0,0.00000000,67.000,67,12.000,12,12.000,12,0,0.347,0.028,0.115,0.047,0.136,0.020,0,9366.000,143.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=509,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=108974,seconds_per_k_symbols=0.000108974,symbols_per_sec=4670838.92,median_init_ns=108954,median_symbols_ns=20,sink=0
# encode_timing_phases,N=509,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9455,median_runtime_ns=30,median_solve_build_ns=10316,median_solve_peel_ns=28482,median_solve_project_ns=16425,median_solve_residual_ns=35674,median_solve_backsub_ns=8142
509,2,periodic,3,0,1,1,0,0,0.00000000,56.000,56,12.000,12,12.000,12,0,0.332,0.028,0.117,0.046,0.122,0.019,0,9159.000,143.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=510,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=124778,seconds_per_k_symbols=0.000124778,symbols_per_sec=4087258.97,median_init_ns=124758,median_symbols_ns=20,sink=0
# encode_timing_phases,N=510,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9705,median_runtime_ns=30,median_solve_build_ns=10546,median_solve_peel_ns=33781,median_solve_project_ns=16955,median_solve_residual_ns=45148,median_solve_backsub_ns=8092
510,2,periodic,3,0,1,1,0,0,0.00000000,66.000,66,12.000,12,12.000,12,0,0.335,0.029,0.115,0.046,0.126,0.019,0,9658.000,144.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=511,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=116686,seconds_per_k_symbols=0.000116686,symbols_per_sec=4379274.29,median_init_ns=116666,median_symbols_ns=20,sink=0
# encode_timing_phases,N=511,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9845,median_runtime_ns=30,median_solve_build_ns=10425,median_solve_peel_ns=31318,median_solve_project_ns=16485,median_solve_residual_ns=40952,median_solve_backsub_ns=7882
511,2,periodic,3,0,1,1,0,0,0.00000000,61.000,61,12.000,12,12.000,12,0,0.317,0.029,0.112,0.043,0.114,0.019,0,9066.000,143.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=512,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=116816,seconds_per_k_symbols=0.000116816,symbols_per_sec=4382961.24,median_init_ns=116796,median_symbols_ns=20,sink=0
# encode_timing_phases,N=512,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9675,median_runtime_ns=30,median_solve_build_ns=10776,median_solve_peel_ns=30566,median_solve_project_ns=16345,median_solve_residual_ns=40711,median_solve_backsub_ns=8282
512,2,periodic,3,0,1,1,0,0,0.00000000,62.000,62,12.000,12,12.000,12,0,0.325,0.030,0.110,0.050,0.116,0.019,0,9483.000,142.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=513,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=135804,seconds_per_k_symbols=0.000135804,symbols_per_sec=3777502.87,median_init_ns=135784,median_symbols_ns=20,sink=0
# encode_timing_phases,N=513,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10215,median_runtime_ns=30,median_solve_build_ns=10476,median_solve_peel_ns=31878,median_solve_project_ns=15803,median_solve_residual_ns=56816,median_solve_backsub_ns=8363
513,2,periodic,3,0,1,1,0,0,0.00000000,62.000,62,12.000,12,12.000,12,0,0.370,0.029,0.112,0.043,0.166,0.019,0,9686.000,3666.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=514,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=139780,seconds_per_k_symbols=0.00013978,symbols_per_sec=3677207.04,median_init_ns=139760,median_symbols_ns=20,sink=0
# encode_timing_phases,N=514,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9705,median_runtime_ns=30,median_solve_build_ns=10716,median_solve_peel_ns=35373,median_solve_project_ns=17487,median_solve_residual_ns=57616,median_solve_backsub_ns=8323
514,2,periodic,3,0,1,1,0,0,0.00000000,64.000,64,12.000,12,12.000,12,0,0.387,0.034,0.115,0.048,0.171,0.020,0,9886.000,3689.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=515,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=127331,seconds_per_k_symbols=0.000127331,symbols_per_sec=4044576.73,median_init_ns=127311,median_symbols_ns=20,sink=0
# encode_timing_phases,N=515,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9464,median_runtime_ns=30,median_solve_build_ns=10356,median_solve_peel_ns=30886,median_solve_project_ns=16285,median_solve_residual_ns=50926,median_solve_backsub_ns=8864
515,2,periodic,3,0,1,1,0,0,0.00000000,58.000,58,12.000,12,12.000,12,0,0.368,0.032,0.131,0.046,0.140,0.020,0,10364.000,3621.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=516,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=127722,seconds_per_k_symbols=0.000127722,symbols_per_sec=4040024.43,median_init_ns=127692,median_symbols_ns=20,sink=0
# encode_timing_phases,N=516,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9204,median_runtime_ns=30,median_solve_build_ns=10446,median_solve_peel_ns=29615,median_solve_project_ns=16064,median_solve_residual_ns=53500,median_solve_backsub_ns=8333
516,2,periodic,3,0,1,1,0,0,0.00000000,61.000,61,12.000,12,12.000,12,0,0.371,0.029,0.114,0.045,0.163,0.020,0,9912.000,3651.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=517,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=157316,seconds_per_k_symbols=0.000157316,symbols_per_sec=3286379.01,median_init_ns=157296,median_symbols_ns=20,sink=0
# encode_timing_phases,N=517,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10095,median_runtime_ns=30,median_solve_build_ns=11337,median_solve_peel_ns=36265,median_solve_project_ns=17867,median_solve_residual_ns=72909,median_solve_backsub_ns=8282
517,2,periodic,3,0,1,1,0,0,0.00000000,75.000,75,12.000,12,12.000,12,0,0.354,0.018,0.060,0.041,0.216,0.019,0,11018.000,3826.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=518,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=131147,seconds_per_k_symbols=0.000131147,symbols_per_sec=3949766.29,median_init_ns=131127,median_symbols_ns=20,sink=0
# encode_timing_phases,N=518,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9745,median_runtime_ns=20,median_solve_build_ns=10687,median_solve_peel_ns=30676,median_solve_project_ns=16865,median_solve_residual_ns=54442,median_solve_backsub_ns=8152
518,2,periodic,3,0,1,1,0,0,0.00000000,60.000,60,12.000,12,12.000,12,0,0.379,0.029,0.114,0.051,0.165,0.019,0,9871.000,3641.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=519,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=145078,seconds_per_k_symbols=0.000145078,symbols_per_sec=3577385.96,median_init_ns=145058,median_symbols_ns=20,sink=0
# encode_timing_phases,N=519,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9635,median_runtime_ns=20,median_solve_build_ns=10937,median_solve_peel_ns=34391,median_solve_project_ns=17186,median_solve_residual_ns=63896,median_solve_backsub_ns=8503
519,2,periodic,3,0,1,1,0,0,0.00000000,68.000,68,12.000,12,12.000,12,0,0.418,0.035,0.131,0.054,0.188,0.011,0,10271.000,3739.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=520,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=145509,seconds_per_k_symbols=0.000145509,symbols_per_sec=3573662.11,median_init_ns=145489,median_symbols_ns=20,sink=0
# encode_timing_phases,N=520,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10506,median_runtime_ns=20,median_solve_build_ns=10766,median_solve_peel_ns=35083,median_solve_project_ns=17246,median_solve_residual_ns=63114,median_solve_backsub_ns=8213
520,2,periodic,3,0,1,1,0,0,0.00000000,67.000,67,12.000,12,12.000,12,0,0.389,0.029,0.115,0.048,0.177,0.019,0,10189.000,3724.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=521,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=134652,seconds_per_k_symbols=0.000134652,symbols_per_sec=3869233.28,median_init_ns=134632,median_symbols_ns=20,sink=0
# encode_timing_phases,N=521,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10005,median_runtime_ns=30,median_solve_build_ns=10496,median_solve_peel_ns=35113,median_solve_project_ns=17396,median_solve_residual_ns=52539,median_solve_backsub_ns=8593
521,2,periodic,3,0,1,1,0,0,0.00000000,57.000,57,12.000,12,12.000,12,0,0.181,0.016,0.060,0.024,0.071,0.010,0,10049.000,3607.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=522,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=128774,seconds_per_k_symbols=0.000128774,symbols_per_sec=4053613.31,median_init_ns=128754,median_symbols_ns=20,sink=0
# encode_timing_phases,N=522,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10486,median_runtime_ns=30,median_solve_build_ns=10826,median_solve_peel_ns=31387,median_solve_project_ns=17787,median_solve_residual_ns=49514,median_solve_backsub_ns=8714
522,2,periodic,3,0,1,1,0,0,0.00000000,55.000,55,12.000,12,12.000,12,0,0.365,0.030,0.116,0.048,0.150,0.021,0,10351.000,3583.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=523,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=133881,seconds_per_k_symbols=0.000133881,symbols_per_sec=3906454.24,median_init_ns=133861,median_symbols_ns=20,sink=0
# encode_timing_phases,N=523,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10165,median_runtime_ns=21,median_solve_build_ns=10686,median_solve_peel_ns=31567,median_solve_project_ns=16625,median_solve_residual_ns=55764,median_solve_backsub_ns=8503
523,2,periodic,3,0,1,1,0,0,0.00000000,62.000,62,12.000,12,12.000,12,0,0.369,0.029,0.121,0.046,0.152,0.020,0,10350.000,3666.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=524,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=140151,seconds_per_k_symbols=0.000140151,symbols_per_sec=3738824.55,median_init_ns=140131,median_symbols_ns=20,sink=0
# encode_timing_phases,N=524,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10205,median_runtime_ns=40,median_solve_build_ns=11367,median_solve_peel_ns=34552,median_solve_project_ns=17256,median_solve_residual_ns=57516,median_solve_backsub_ns=8683
524,2,periodic,3,0,1,1,0,0,0.00000000,64.000,64,12.000,12,12.000,12,0,0.376,0.033,0.117,0.051,0.154,0.020,0,10439.000,3692.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=525,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=133270,seconds_per_k_symbols=0.00013327,symbols_per_sec=3939371.2,median_init_ns=133250,median_symbols_ns=20,sink=0
# encode_timing_phases,N=525,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9875,median_runtime_ns=40,median_solve_build_ns=11157,median_solve_peel_ns=32439,median_solve_project_ns=17787,median_solve_residual_ns=52749,median_solve_backsub_ns=8733
525,2,periodic,3,0,1,1,0,0,0.00000000,58.000,58,12.000,12,12.000,12,0,0.360,0.031,0.116,0.049,0.144,0.020,0,10466.000,3617.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=526,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=155524,seconds_per_k_symbols=0.000155524,symbols_per_sec=3382114.66,median_init_ns=155504,median_symbols_ns=20,sink=0
# encode_timing_phases,N=526,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9995,median_runtime_ns=40,median_solve_build_ns=11817,median_solve_peel_ns=37947,median_solve_project_ns=17727,median_solve_residual_ns=67562,median_solve_backsub_ns=8552
526,2,periodic,3,0,1,1,0,0,0.00000000,68.000,68,12.000,12,12.000,12,0,0.395,0.032,0.122,0.047,0.172,0.023,0,10750.000,3741.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=527,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=136715,seconds_per_k_symbols=0.000136715,symbols_per_sec=3854734.3,median_init_ns=136695,median_symbols_ns=20,sink=0
# encode_timing_phases,N=527,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9895,median_runtime_ns=40,median_solve_build_ns=11668,median_solve_peel_ns=33170,median_solve_project_ns=17426,median_solve_residual_ns=55564,median_solve_backsub_ns=8783
527,2,periodic,3,0,1,1,0,0,0.00000000,61.000,61,12.000,12,12.000,12,0,0.361,0.031,0.117,0.047,0.146,0.021,0,10297.000,3655.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=528,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=148844,seconds_per_k_symbols=0.000148844,symbols_per_sec=3547338.15,median_init_ns=148824,median_symbols_ns=20,sink=0
# encode_timing_phases,N=528,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10496,median_runtime_ns=40,median_solve_build_ns=11847,median_solve_peel_ns=37677,median_solve_project_ns=19680,median_solve_residual_ns=60711,median_solve_backsub_ns=8734
528,2,periodic,3,0,1,1,0,0,0.00000000,64.000,64,12.000,12,12.000,12,0,0.387,0.033,0.123,0.053,0.158,0.020,0,11143.000,3689.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=529,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=135614,seconds_per_k_symbols=0.000135614,symbols_per_sec=3900777.21,median_init_ns=135594,median_symbols_ns=20,sink=0
# encode_timing_phases,N=529,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10365,median_runtime_ns=30,median_solve_build_ns=10997,median_solve_peel_ns=32869,median_solve_project_ns=17066,median_solve_residual_ns=55544,median_solve_backsub_ns=8162
529,2,periodic,3,0,1,1,0,0,0.00000000,61.000,61,12.000,12,12.000,12,0,0.371,0.030,0.128,0.047,0.146,0.020,0,9821.000,3658.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=530,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=138277,seconds_per_k_symbols=0.000138277,symbols_per_sec=3832886.16,median_init_ns=138257,median_symbols_ns=20,sink=0
# encode_timing_phases,N=530,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10185,median_runtime_ns=40,median_solve_build_ns=11047,median_solve_peel_ns=34552,median_solve_project_ns=18247,median_solve_residual_ns=54943,median_solve_backsub_ns=8743
530,2,periodic,3,0,1,1,0,0,0.00000000,59.000,59,12.000,12,12.000,12,0,0.366,0.030,0.123,0.050,0.143,0.020,0,10186.000,3632.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=531,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=135323,seconds_per_k_symbols=0.000135323,symbols_per_sec=3923944.93,median_init_ns=135303,median_symbols_ns=20,sink=0
# encode_timing_phases,N=531,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9945,median_runtime_ns=30,median_solve_build_ns=10997,median_solve_peel_ns=31938,median_solve_project_ns=17867,median_solve_residual_ns=55253,median_solve_backsub_ns=8603
531,2,periodic,3,0,1,1,0,0,0.00000000,60.000,60,12.000,12,12.000,12,0,0.389,0.031,0.127,0.055,0.155,0.022,0,10194.000,3643.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=532,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=137526,seconds_per_k_symbols=0.000137526,symbols_per_sec=3868359.44,median_init_ns=137506,median_symbols_ns=20,sink=0
# encode_timing_phases,N=532,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10546,median_runtime_ns=30,median_solve_build_ns=11127,median_solve_peel_ns=32959,median_solve_project_ns=17386,median_solve_residual_ns=55955,median_solve_backsub_ns=9043
532,2,periodic,3,0,1,1,0,0,0.00000000,62.000,62,12.000,12,12.000,12,0,0.368,0.030,0.114,0.053,0.150,0.021,0,10385.000,3667.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=533,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=142674,seconds_per_k_symbols=0.000142674,symbols_per_sec=3735789.28,median_init_ns=142654,median_symbols_ns=20,sink=0
# encode_timing_phases,N=533,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10326,median_runtime_ns=30,median_solve_build_ns=11267,median_solve_peel_ns=33841,median_solve_project_ns=17166,median_solve_residual_ns=61051,median_solve_backsub_ns=8443
533,2,periodic,3,0,1,1,0,0,0.00000000,65.000,65,12.000,12,12.000,12,0,0.404,0.030,0.117,0.047,0.189,0.021,0,10307.000,3702.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=534,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=156986,seconds_per_k_symbols=0.000156986,symbols_per_sec=3401577.21,median_init_ns=156966,median_symbols_ns=20,sink=0
# encode_timing_phases,N=534,heavy_family=periodic,mix_count=3,median_sysbuild_ns=11137,median_runtime_ns=30,median_solve_build_ns=11537,median_solve_peel_ns=38188,median_solve_project_ns=17586,median_solve_residual_ns=69354,median_solve_backsub_ns=8583
534,2,periodic,3,0,1,1,0,0,0.00000000,73.000,73,12.000,12,12.000,12,0,0.208,0.016,0.063,0.023,0.095,0.010,0,10661.000,3799.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=535,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=153440,seconds_per_k_symbols=0.00015344,symbols_per_sec=3486704.9,median_init_ns=153420,median_symbols_ns=20,sink=0
# encode_timing_phases,N=535,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10666,median_runtime_ns=20,median_solve_build_ns=11457,median_solve_peel_ns=35964,median_solve_project_ns=18918,median_solve_residual_ns=63015,median_solve_backsub_ns=8623
535,2,periodic,3,0,1,1,0,0,0.00000000,67.000,67,12.000,12,12.000,12,0,0.393,0.031,0.120,0.051,0.166,0.026,0,10714.000,3725.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=536,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=146010,seconds_per_k_symbols=0.00014601,symbols_per_sec=3670981.44,median_init_ns=146000,median_symbols_ns=20,sink=0
# encode_timing_phases,N=536,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10696,median_runtime_ns=20,median_solve_build_ns=11117,median_solve_peel_ns=33790,median_solve_project_ns=17587,median_solve_residual_ns=61152,median_solve_backsub_ns=8703
536,2,periodic,3,0,1,1,0,0,0.00000000,65.000,65,12.000,12,12.000,12,0,0.382,0.029,0.121,0.048,0.162,0.021,0,10469.000,3706.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=537,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=151447,seconds_per_k_symbols=0.000151447,symbols_per_sec=3545794.9,median_init_ns=151427,median_symbols_ns=20,sink=0
# encode_timing_phases,N=537,heavy_family=periodic,mix_count=3,median_sysbuild_ns=11077,median_runtime_ns=30,median_solve_build_ns=11357,median_solve_peel_ns=37597,median_solve_project_ns=18407,median_solve_residual_ns=64317,median_solve_backsub_ns=8553
537,2,periodic,3,0,1,1,0,0,0.00000000,68.000,68,12.000,12,12.000,12,0,0.192,0.015,0.060,0.024,0.083,0.010,0,10631.000,3737.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=538,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=146560,seconds_per_k_symbols=0.00014656,symbols_per_sec=3670851.53,median_init_ns=146540,median_symbols_ns=20,sink=0
# encode_timing_phases,N=538,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10856,median_runtime_ns=30,median_solve_build_ns=11397,median_solve_peel_ns=35684,median_solve_project_ns=17576,median_solve_residual_ns=61983,median_solve_backsub_ns=8433
538,2,periodic,3,0,1,1,0,0,0.00000000,66.000,66,12.000,12,12.000,12,0,0.380,0.030,0.122,0.048,0.160,0.021,0,10443.000,3717.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=539,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=146611,seconds_per_k_symbols=0.000146611,symbols_per_sec=3676395.36,median_init_ns=146590,median_symbols_ns=20,sink=0
# encode_timing_phases,N=539,heavy_family=periodic,mix_count=3,median_sysbuild_ns=11037,median_runtime_ns=30,median_solve_build_ns=11337,median_solve_peel_ns=36565,median_solve_project_ns=18458,median_solve_residual_ns=59910,median_solve_backsub_ns=8653
539,2,periodic,3,0,1,1,0,0,0.00000000,64.000,64,12.000,12,12.000,12,0,0.401,0.032,0.140,0.052,0.156,0.021,0,10783.000,3692.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=540,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=127191,seconds_per_k_symbols=0.000127191,symbols_per_sec=4245583.41,median_init_ns=127161,median_symbols_ns=20,sink=0
# encode_timing_phases,N=540,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10356,median_runtime_ns=20,median_solve_build_ns=10737,median_solve_peel_ns=31006,median_solve_project_ns=18187,median_solve_residual_ns=47812,median_solve_backsub_ns=8553
540,2,periodic,3,0,1,1,0,0,0.00000000,53.000,53,12.000,12,12.000,12,0,0.348,0.029,0.119,0.051,0.129,0.021,0,10033.000,3559.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=541,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=137026,seconds_per_k_symbols=0.000137026,symbols_per_sec=3948155.82,median_init_ns=137006,median_symbols_ns=20,sink=0
