K,scheme,D,H,oh,trials,fail_rate,fail_rate_noheavy,def_mu,def_max,def_pdf,inact_mu,inact_sd,inact_max,rank_mu,peeled_mu,residual_rows_mu,recv_xors_per_packet,precode_gen_xors_mu,sparse_solve_xors_mu,backsub_xors_mu,ge_block_xors_mu,ge_bitops_mu,heavy_muladds_mu,heavy_divs_mu,runaway_rate
10000,ldpcdense_s86_d26,86,6,1,8000,0.000375,1.000000,5.0339,7,5:0.966500|6:0.033125|7:0.000375,188.99,14.22,253,183.96,9929.01,183.99,7.7266,55365.0,97569.9,708453.0,17960.4,104489.6,1170.0,6.0,0.000000
10000,ldpcdense_s86_d26,86,6,2,8000,0.000000,1.000000,4.0600,6,4:0.940875|5:0.058250|6:0.000875,188.70,14.04,258,184.64,9929.30,184.70,7.7260,55365.0,97574.7,708267.0,17901.8,104511.8,1168.2,6.0,0.000000
10000,ldpcdense_s86_d26,86,6,5,8000,0.000000,1.000000,1.4554,4,1:0.579750|2:0.386000|3:0.033375|4:0.000875,187.93,14.34,260,186.48,9930.07,186.93,7.7286,55365.0,97436.2,707808.3,17762.0,104996.5,1163.6,6.0,0.000000
10000,ldpcdense_s69_d17_h12,69,12,0,8000,0.001375,1.000000,12.0049,23,12:0.998625|13:0.000750|15:0.000125|16:0.000125|18:0.000125|21:0.000125|23:0.000125,167.47,14.21,249,155.47,9930.53,155.47,7.7279,55283.0,100714.5,612855.6,14123.9,69705.1,2153.6,12.0,0.000000
10000,ldpcdense_s69_d17_h12,69,12,1,8000,0.000875,1.000000,11.0086,29,11:0.998375|12:0.000750|14:0.000125|15:0.000125|18:0.000125|20:0.000125|21:0.000125|23:0.000125|29:0.000125,167.02,14.01,236,156.01,9930.98,156.02,7.7266,55283.0,100704.7,612751.4,14046.2,69536.5,2148.3,12.0,0.000000
10000,ldpcdense_s69_d17_h12,69,12,2,8000,0.000750,1.000000,10.0107,29,10:0.997000|11:0.001875|12:0.000375|14:0.000125|15:0.000125|18:0.000125|23:0.000125|26:0.000125|29:0.000125,166.45,13.90,242,156.44,9931.55,156.45,7.7260,55283.0,100666.2,611989.8,13948.8,69225.9,2141.4,12.0,0.000000
10000,ldpcdense_s69_d17_h12,69,12,5,8000,0.000500,1.000000,7.0157,24,7:0.990250|8:0.008750|9:0.000250|10:0.000250|14:0.000125|18:0.000250|24:0.000125,165.60,14.12,242,158.58,9932.40,158.60,7.7286,55283.0,100639.9,611348.6,13810.5,69508.8,2131.2,12.0,0.000000
10000,ldpcdense_s86_d12_h12,86,12,0,8000,0.000125,1.000000,12.0001,13,12:0.999875|13:0.000125,180.36,14.49,267,168.36,9929.64,168.36,7.7279,55330.0,96406.3,670459.8,16369.8,87336.3,2308.3,12.0,0.000000
10000,ldpcdense_s86_d12_h12,86,12,1,8000,0.000125,1.000000,11.0011,17,11:0.999500|12:0.000375|17:0.000125,179.84,14.48,246,168.84,9930.16,168.84,7.7266,55330.0,96391.7,670379.4,16275.3,87077.1,2302.0,12.0,0.000000
10000,ldpcdense_s86_d12_h12,86,12,2,8000,0.000250,1.000000,10.0030,17,10:0.998250|11:0.001375|12:0.000125|14:0.000125|17:0.000125,179.36,14.08,247,169.36,9930.64,169.36,7.7260,55330.0,96313.3,669838.8,16184.5,86793.9,2296.4,12.0,0.000000
10000,ldpcdense_s86_d12_h12,86,12,5,8000,0.000000,1.000000,7.0084,12,7:0.992125|8:0.007750|12:0.000125,178.58,14.41,249,171.57,9931.42,171.58,7.7286,55330.0,96310.7,669091.7,16048.2,87236.0,2286.9,12.0,0.000000
