K,scheme,D,H,oh,trials,fail_rate,fail_rate_noheavy,def_mu,def_max,def_pdf,inact_mu,inact_sd,inact_max,rank_mu,peeled_mu,residual_rows_mu,recv_xors_per_packet,precode_gen_xors_mu,sparse_solve_xors_mu,backsub_xors_mu,ge_block_xors_mu,ge_bitops_mu,heavy_muladds_mu,heavy_divs_mu,runaway_rate
20000,ldpcdense_s80_d12,80,6,5,8000,0.229625,1.000000,4.9276,71,1:0.336750|2:0.277375|3:0.066250|4:0.033625|5:0.028000|6:0.028375|7:0.023125|8:0.020000|9:0.017250|10:0.018875|11:0.016000|12:0.013875|13:0.015250|14:0.011125|15:0.011500|16:0.010000|17:0.009125|18:0.007750|19:0.007875|20:0.005625|21:0.005250|22:0.005500|23:0.005125|24:0.003375|25:0.003500|26:0.003000|27:0.002000|28:0.002000|29:0.002625|30:0.002000|31:0.000500|32:0.000500|33:0.000500|34:0.001000|35:0.001500|36:0.000625|37:0.000375|38:0.000125|40:0.000250|41:0.000625|42:0.000500|43:0.000375|44:0.000125|45:0.000125|46:0.000125|48:0.000125|50:0.000250|53:0.000125|71:0.000125,205.83,18.05,306,200.90,19892.17,204.83,7.7285,110309.0,216819.0,1353631.1,21345.5,138785.4,1271.0,6.0,0.000000
20000,ldpcdense_s80_d27,80,6,0,8000,0.060500,1.000000,6.3129,70,6:0.939500|7:0.025000|8:0.005875|9:0.005000|10:0.004250|11:0.002375|12:0.002500|13:0.002625|14:0.001750|15:0.001125|16:0.001250|17:0.001125|18:0.001000|19:0.001125|20:0.001000|21:0.001125|22:0.000500|23:0.000125|24:0.000250|25:0.000250|26:0.000125|27:0.000250|30:0.000250|31:0.000250|32:0.000250|33:0.000125|39:0.000125|43:0.000125|44:0.000125|48:0.000250|50:0.000125|51:0.000125|70:0.000125,225.75,18.11,312,219.44,19887.25,219.75,7.7269,110346.0,223662.2,1514185.6,25645.9,178485.9,1390.5,6.0,0.000000
20000,ldpcdense_s80_d27,80,6,1,8000,0.042000,1.000000,5.3560,53,5:0.914250|6:0.043750|7:0.007750|8:0.004750|9:0.004625|10:0.004375|11:0.003000|12:0.003000|13:0.002875|14:0.001625|15:0.001375|16:0.001125|17:0.001000|18:0.001000|19:0.000500|20:0.000750|21:0.000375|22:0.000625|23:0.000500|24:0.000500|25:0.000500|26:0.000125|27:0.000375|28:0.000125|29:0.000250|30:0.000250|37:0.000125|39:0.000125|46:0.000125|50:0.000125|53:0.000125,225.97,17.92,310,220.61,19887.03,220.97,7.7291,110346.0,223918.2,1517231.1,25690.5,179714.2,1391.8,6.0,0.000000
20000,ldpcdense_s80_d27,80,6,2,8000,0.037000,1.000000,4.4101,43,4:0.887125|5:0.066875|6:0.009000|7:0.005750|8:0.004750|9:0.003750|10:0.003250|11:0.003000|12:0.002250|13:0.001750|14:0.001875|15:0.001625|16:0.001750|17:0.001500|18:0.000750|19:0.000875|20:0.000625|21:0.000750|22:0.000250|23:0.000250|24:0.000125|25:0.000125|27:0.000250|28:0.000250|30:0.000125|31:0.000250|32:0.000250|35:0.000250|36:0.000125|37:0.000250|40:0.000125|43:0.000125,225.11,17.71,338,220.70,19887.89,221.11,7.7278,110346.0,223909.6,1514663.3,25494.6,178418.8,1386.7,6.0,0.000000
20000,ldpcdense_s80_d27,80,6,5,8000,0.036750,1.000000,1.9850,56,1:0.527000|2:0.367250|3:0.046250|4:0.009750|5:0.007125|6:0.005875|7:0.005125|8:0.004750|9:0.003750|10:0.003500|11:0.003000|12:0.002125|13:0.002000|14:0.002750|15:0.001875|16:0.000625|17:0.000375|18:0.000500|19:0.001000|20:0.001500|21:0.000625|22:0.000375|23:0.000125|25:0.000250|26:0.000625|27:0.000500|28:0.000250|29:0.000250|30:0.000125|31:0.000125|33:0.000125|35:0.000250|38:0.000125|56:0.000125,224.45,18.12,307,222.47,19888.55,223.45,7.7285,110346.0,224118.4,1512200.1,25353.1,179394.2,1382.7,6.0,0.000000
20000,ldpcdense_s80_d40,80,6,0,8000,0.020875,1.000000,6.0682,57,6:0.979125|7:0.015750|8:0.001375|9:0.000750|10:0.000250|11:0.000250|12:0.000250|13:0.000125|14:0.000250|17:0.000250|18:0.000250|19:0.000250|20:0.000125|26:0.000125|30:0.000125|31:0.000125|35:0.000250|37:0.000125|38:0.000125|57:0.000125,241.78,18.12,324,235.71,19884.22,235.78,7.7269,110379.0,227865.8,1650568.1,29391.7,219093.1,1486.7,6.0,0.000000
20000,ldpcdense_s80_d40,80,6,1,8000,0.005500,1.000000,5.0721,40,5:0.966250|6:0.028250|7:0.001125|8:0.000375|9:0.000500|10:0.000750|11:0.000500|12:0.000500|14:0.000500|15:0.000125|16:0.000250|17:0.000250|23:0.000125|26:0.000125|33:0.000125|37:0.000125|40:0.000125,241.79,17.67,324,236.72,19884.21,236.79,7.7291,110379.0,227907.3,1651190.2,29387.4,219867.6,1486.7,6.0,0.000000
20000,ldpcdense_s80_d40,80,6,2,8000,0.004375,1.000000,4.1084,30,4:0.931625|5:0.062125|6:0.001875|7:0.000875|8:0.000625|9:0.000375|10:0.000250|11:0.000125|12:0.000125|14:0.000250|15:0.000250|17:0.000125|18:0.000250|19:0.000250|22:0.000250|23:0.000125|24:0.000250|27:0.000125|30:0.000125,241.16,17.71,348,237.05,19884.84,237.16,7.7278,110379.0,227868.7,1650223.5,29235.4,219079.5,1483.0,6.0,0.000000
20000,ldpcdense_s80_d40,80,6,5,8000,0.005875,1.000000,1.5235,43,1:0.577250|2:0.379125|3:0.035125|4:0.001625|5:0.000250|6:0.000750|7:0.002000|8:0.000625|9:0.000250|10:0.000250|12:0.000250|13:0.000625|14:0.000500|15:0.000375|16:0.000125|17:0.000125|18:0.000125|20:0.000125|22:0.000250|25:0.000125|43:0.000125,240.37,18.04,323,238.85,19885.63,239.37,7.7285,110379.0,228282.0,1647107.1,29051.1,219810.0,1478.2,6.0,0.000000
20000,ldpcdense_s94_d12,94,6,0,8000,0.068875,1.000000,6.3691,71,6:0.931125|7:0.025625|8:0.007625|9:0.005750|10:0.005000|11:0.003250|12:0.002875|13:0.002250|14:0.003250|15:0.002125|16:0.001250|17:0.001000|18:0.001250|19:0.001000|20:0.000875|21:0.001250|22:0.001000|23:0.000375|24:0.000375|25:0.000250|26:0.000250|27:0.000125|28:0.000250|31:0.000250|32:0.000250|33:0.000250|34:0.000125|40:0.000125|44:0.000125|45:0.000125|49:0.000250|51:0.000125|52:0.000125|71:0.000125,215.86,18.49,304,209.49,19896.14,209.86,7.7269,110358.0,212047.1,1503473.4,23468.3,156278.7,1331.2,6.0,0.000000
20000,ldpcdense_s94_d12,94,6,1,8000,0.048875,1.000000,5.4174,54,5:0.904250|6:0.046875|7:0.009125|8:0.005000|9:0.005125|10:0.003875|11:0.004625|12:0.002500|13:0.003500|14:0.003375|15:0.001750|16:0.001125|17:0.001375|18:0.000875|19:0.001000|20:0.000625|21:0.000625|22:0.000500|23:0.000500|24:0.000500|25:0.000625|26:0.000500|27:0.000125|28:0.000375|29:0.000125|30:0.000250|31:0.000250|37:0.000125|40:0.000125|47:0.000125|51:0.000125|54:0.000125,216.14,18.24,306,210.72,19895.86,211.14,7.7291,110358.0,211988.6,1505960.3,23523.9,157523.7,1332.8,6.0,0.000000
20000,ldpcdense_s94_d12,94,6,2,8000,0.044000,1.000000,4.4790,44,4:0.875750|5:0.070750|6:0.009500|7:0.006750|8:0.004750|9:0.004875|10:0.004875|11:0.002750|12:0.002875|13:0.002250|14:0.001750|15:0.002750|16:0.001375|17:0.001500|18:0.001250|19:0.001125|20:0.001000|21:0.000500|22:0.000625|23:0.000500|24:0.000250|25:0.000125|26:0.000125|28:0.000250|29:0.000250|31:0.000125|32:0.000250|33:0.000250|36:0.000250|37:0.000125|38:0.000250|41:0.000125|44:0.000125,215.26,18.27,327,210.78,19896.74,211.26,7.7278,110358.0,211825.2,1503731.8,23334.9,156361.2,1327.6,6.0,0.000000
20000,ldpcdense_s94_d12,94,6,5,8000,0.044875,1.000000,2.0852,57,1:0.524250|2:0.354750|3:0.048500|4:0.012625|5:0.008250|6:0.006750|7:0.006875|8:0.006375|9:0.003875|10:0.004000|11:0.003625|12:0.002875|13:0.002500|14:0.002250|15:0.002625|16:0.001625|17:0.000875|18:0.000500|19:0.000500|20:0.000750|21:0.001500|22:0.000875|23:0.000375|24:0.000125|26:0.000250|27:0.000500|28:0.000625|29:0.000375|30:0.000125|31:0.000125|32:0.000125|34:0.000125|36:0.000250|39:0.000125|57:0.000125,214.42,18.51,305,212.33,19897.58,213.42,7.7285,110358.0,212078.7,1500400.0,23158.7,156818.4,1322.5,6.0,0.000000
20000,ldpcdense_s94_d27,94,6,0,8000,0.023125,1.000000,6.0660,56,6:0.976875|7:0.019375|8:0.000625|9:0.000250|10:0.000250|11:0.000250|12:0.000250|13:0.000250|16:0.000250|17:0.000125|18:0.000375|19:0.000125|25:0.000125|29:0.000125|30:0.000125|34:0.000250|36:0.000125|37:0.000125|56:0.000125,234.22,18.42,330,228.15,19892.78,228.22,7.7269,110395.0,217626.5,1659330.8,27598.2,199371.5,1441.3,6.0,0.000000
20000,ldpcdense_s94_d27,94,6,1,8000,0.004750,1.000000,5.0736,39,5:0.959625|6:0.035625|7:0.000750|8:0.000500|9:0.000625|10:0.000625|11:0.000500|12:0.000125|13:0.000375|14:0.000125|15:0.000250|16:0.000250|22:0.000125|25:0.000125|32:0.000125|36:0.000125|39:0.000125,234.39,18.19,321,229.32,19892.61,229.39,7.7291,110395.0,217355.3,1661354.9,27635.2,200584.7,1442.4,6.0,0.000000
20000,ldpcdense_s94_d27,94,6,2,8000,0.003375,1.000000,4.1074,29,4:0.928250|5:0.065625|6:0.002750|7:0.000500|8:0.000375|9:0.000250|10:0.000125|11:0.000125|13:0.000250|14:0.000125|15:0.000125|16:0.000125|17:0.000125|18:0.000375|21:0.000250|22:0.000125|23:0.000250|26:0.000125|29:0.000125,233.71,18.14,351,229.60,19893.29,229.71,7.7278,110395.0,217389.0,1660059.8,27474.9,199690.8,1438.3,6.0,0.000000
20000,ldpcdense_s94_d27,94,6,5,8000,0.004000,1.000000,1.5335,42,1:0.561375|2:0.392875|3:0.038000|4:0.001375|5:0.000750|6:0.001625|7:0.000750|8:0.000375|9:0.000125|11:0.000250|12:0.000625|13:0.000500|14:0.000250|15:0.000250|16:0.000125|17:0.000125|19:0.000125|21:0.000250|24:0.000125|42:0.000125,232.95,18.43,329,231.42,19894.05,231.95,7.7285,110395.0,217453.2,1657213.5,27303.4,200450.5,1433.7,6.0,0.000000
20000,ldpcdense_s94_d40,94,6,0,8000,0.016000,1.000000,6.0311,43,6:0.984000|7:0.015000|12:0.000125|16:0.000125|17:0.000125|21:0.000250|23:0.000125|24:0.000125|43:0.000125,250.19,18.35,351,244.16,19889.81,244.19,7.7269,110428.0,220540.6,1793385.1,31466.2,242811.9,1537.2,6.0,0.000000
20000,ldpcdense_s94_d40,94,6,1,8000,0.000875,1.000000,5.0395,26,5:0.968125|6:0.031000|7:0.000250|9:0.000125|12:0.000125|19:0.000125|23:0.000125|26:0.000125,250.30,18.17,343,245.26,19889.70,245.30,7.7291,110428.0,220623.1,1795103.4,31488.8,244019.4,1537.8,6.0,0.000000
20000,ldpcdense_s94_d40,94,6,2,8000,0.000875,1.000000,4.0641,16,4:0.941250|5:0.057375|6:0.000500|8:0.000250|9:0.000125|10:0.000250|13:0.000125|16:0.000125,249.53,18.23,356,245.46,19890.47,245.53,7.7278,110428.0,220526.9,1793298.9,31297.8,242788.4,1533.2,6.0,0.000000
20000,ldpcdense_s94_d40,94,6,5,8000,0.000500,1.000000,1.4689,29,1:0.577875|2:0.382125|3:0.038500|4:0.000875|6:0.000125|8:0.000250|11:0.000125|29:0.000125,248.66,18.32,343,247.19,19891.34,247.66,7.7285,110428.0,220680.2,1789328.1,31082.8,243230.7,1527.9,6.0,0.000000
20000,ldpcdense_s107_d12,107,6,0,8000,0.026375,1.000000,6.0815,58,6:0.973625|7:0.019500|8:0.001625|9:0.001250|10:0.001000|11:0.000250|12:0.000125|13:0.000250|14:0.000250|15:0.000250|18:0.000250|19:0.000125|20:0.000250|21:0.000250|27:0.000125|31:0.000125|32:0.000125|36:0.000250|38:0.000125|39:0.000125|58:0.000125,226.47,19.01,329,220.39,19898.53,220.47,7.7269,110403.0,207436.7,1637790.5,25825.1,180558.8,1394.8,6.0,0.000000
20000,ldpcdense_s107_d12,107,6,1,8000,0.006625,1.000000,5.0844,41,5:0.960750|6:0.032625|7:0.001125|8:0.000875|9:0.000625|10:0.000750|11:0.000375|12:0.000625|13:0.000500|14:0.000125|15:0.000250|16:0.000250|17:0.000250|18:0.000250|24:0.000125|27:0.000125|34:0.000125|38:0.000125|41:0.000125,226.72,18.99,318,221.64,19898.28,221.72,7.7291,110403.0,207328.3,1640134.0,25881.7,181955.3,1396.3,6.0,0.000000
20000,ldpcdense_s107_d12,107,6,2,8000,0.005250,1.000000,4.1209,31,4:0.927375|5:0.064375|6:0.003000|7:0.000750|8:0.000625|9:0.000875|10:0.000500|12:0.000250|13:0.000250|15:0.000250|16:0.000250|18:0.000125|19:0.000250|20:0.000250|23:0.000250|24:0.000125|25:0.000250|28:0.000125|31:0.000125,225.91,18.93,343,221.79,19899.09,221.91,7.7278,110403.0,207382.1,1638338.2,25696.7,180799.0,1391.5,6.0,0.000000
20000,ldpcdense_s107_d12,107,6,5,8000,0.006500,1.000000,1.5524,44,1:0.562625|2:0.388875|3:0.038625|4:0.002000|5:0.000875|6:0.000500|7:0.000875|8:0.001625|9:0.000500|10:0.000625|11:0.000125|13:0.000125|14:0.000750|15:0.000500|16:0.000375|17:0.000125|18:0.000125|19:0.000125|21:0.000125|23:0.000250|26:0.000125|44:0.000125,225.11,18.85,319,223.56,19899.89,224.11,7.7285,110403.0,207331.6,1635365.2,25514.2,181261.9,1386.6,6.0,0.000000
20000,ldpcdense_s107_d27,107,6,0,8000,0.017875,1.000000,6.0330,43,6:0.982125|7:0.016875|12:0.000125|16:0.000125|17:0.000125|21:0.000250|23:0.000125|24:0.000125|43:0.000125,244.85,18.98,350,238.82,19895.15,238.85,7.7269,110441.0,211752.4,1792903.5,30155.5,227909.8,1505.1,6.0,0.000000
20000,ldpcdense_s107_d27,107,6,1,8000,0.000625,1.000000,5.0401,26,5:0.967250|6:0.032125|9:0.000125|12:0.000125|19:0.000125|23:0.000125|26:0.000125,245.01,18.96,335,239.97,19894.99,240.01,7.7291,110441.0,211665.0,1794518.0,30195.2,229302.2,1506.1,6.0,0.000000
20000,ldpcdense_s107_d27,107,6,2,8000,0.000875,1.000000,4.0676,16,4:0.937625|5:0.061125|6:0.000375|8:0.000250|9:0.000125|10:0.000250|13:0.000125|16:0.000125,244.29,18.82,357,240.22,19895.71,240.29,7.7278,110441.0,211851.9,1792937.4,30016.0,228167.3,1501.7,6.0,0.000000
20000,ldpcdense_s107_d27,107,6,5,8000,0.000500,1.000000,1.4712,29,1:0.575750|2:0.384250|3:0.038375|4:0.000875|5:0.000125|6:0.000125|8:0.000250|11:0.000125|29:0.000125,243.43,19.02,346,241.95,19896.57,242.43,7.7285,110441.0,211640.6,1789561.4,29808.5,228651.3,1496.6,6.0,0.000000
20000,ldpcdense_s107_d40,107,6,0,8000,0.017250,1.000000,6.0214,30,6:0.982750|7:0.016625|8:0.000250|11:0.000250|30:0.000125,260.49,18.96,357,254.47,19892.51,254.49,7.7269,110473.0,214406.6,1924385.0,34106.7,274239.4,1598.9,6.0,0.000000
20000,ldpcdense_s107_d40,107,6,1,8000,0.000500,1.000000,5.0325,13,5:0.969250|6:0.030250|7:0.000125|8:0.000125|10:0.000125|13:0.000125,260.88,18.64,359,255.85,19892.12,255.88,7.7291,110473.0,214125.9,1926967.4,34202.2,276386.1,1601.3,6.0,0.000000
20000,ldpcdense_s107_d40,107,6,2,8000,0.000000,1.000000,4.0626,6,4:0.937625|5:0.062125|6:0.000250,259.90,18.51,367,255.83,19893.10,255.90,7.7278,110473.0,214091.2,1924286.5,33944.2,274288.5,1595.4,6.0,0.000000
20000,ldpcdense_s107_d40,107,6,5,8000,0.000125,1.000000,1.4605,16,1:0.580875|2:0.380125|3:0.038125|4:0.000750|16:0.000125,259.03,18.86,357,257.57,19893.97,258.03,7.7285,110473.0,214202.9,1921339.3,33726.5,274905.2,1590.2,6.0,0.000000
20000,ldpcdense_s121_d12,121,6,0,8000,0.017500,1.000000,6.0339,44,6:0.982500|7:0.016375|9:0.000125|13:0.000125|17:0.000125|18:0.000125|22:0.000250|24:0.000125|25:0.000125|44:0.000125,240.39,19.77,340,234.36,19898.61,234.39,7.7269,110452.0,202862.0,1780738.7,29089.3,216087.1,1478.4,6.0,0.000000
20000,ldpcdense_s121_d12,121,6,1,8000,0.001125,1.000000,5.0393,27,5:0.969250|6:0.029625|7:0.000500|10:0.000125|13:0.000125|20:0.000125|24:0.000125|27:0.000125,240.65,19.48,341,235.61,19898.35,235.65,7.7291,110452.0,202674.0,1782603.4,29144.7,217545.8,1479.9,6.0,0.000000
20000,ldpcdense_s121_d12,121,6,2,8000,0.001000,1.000000,4.0714,17,4:0.935500|5:0.062625|6:0.000875|7:0.000125|9:0.000250|10:0.000125|11:0.000250|14:0.000125|17:0.000125,239.81,19.56,342,235.74,19899.19,235.81,7.7278,110452.0,202770.2,1780740.3,28945.1,216242.3,1474.9,6.0,0.000000
20000,ldpcdense_s121_d12,121,6,5,8000,0.000625,1.000000,1.4749,30,1:0.571250|2:0.390125|3:0.037125|4:0.000750|5:0.000125|7:0.000125|9:0.000250|12:0.000125|30:0.000125,238.93,19.74,350,237.46,19900.07,237.93,7.7285,110452.0,202935.7,1777680.8,28739.2,216682.2,1469.6,6.0,0.000000
20000,ldpcdense_s121_d27,121,6,0,8000,0.013625,1.000000,6.0175,29,6:0.986375|7:0.012875|8:0.000375|9:0.000125|11:0.000125|29:0.000125,258.69,19.73,356,252.68,19895.31,252.69,7.7269,110490.0,206227.9,1933535.5,33656.0,269002.6,1588.2,6.0,0.000000
20000,ldpcdense_s121_d27,121,6,1,8000,0.000500,1.000000,5.0305,12,5:0.970875|6:0.028625|7:0.000250|9:0.000125|12:0.000125,258.86,19.35,359,253.83,19895.14,253.86,7.7291,110490.0,206142.6,1935372.6,33692.2,270392.6,1589.2,6.0,0.000000
20000,ldpcdense_s121_d27,121,6,2,8000,0.000000,1.000000,4.0599,6,4:0.940375|5:0.059375|6:0.000250,257.91,19.33,372,253.85,19896.09,253.91,7.7278,110490.0,206119.7,1932832.2,33445.1,268460.1,1583.5,6.0,0.000000
20000,ldpcdense_s121_d27,121,6,5,8000,0.000125,1.000000,1.4485,15,1:0.587250|2:0.379000|3:0.033125|4:0.000500|15:0.000125,257.26,19.60,359,255.81,19896.74,256.26,7.7285,110490.0,206142.3,1930268.6,33282.7,269699.0,1579.5,6.0,0.000000
20000,ldpcdense_s121_d40,121,6,0,8000,0.014375,1.000000,6.0155,16,6:0.985625|7:0.014250|16:0.000125,274.14,19.49,367,268.12,19892.86,268.14,7.7269,110522.0,208155.8,2063220.4,37766.1,319788.6,1680.8,6.0,0.000000
20000,ldpcdense_s121_d40,121,6,1,8000,0.000000,1.000000,5.0323,6,5:0.967750|6:0.032250,274.38,19.30,368,269.35,19892.62,269.38,7.7291,110522.0,208029.7,2065319.7,37828.2,321705.6,1682.3,6.0,0.000000
20000,ldpcdense_s121_d40,121,6,2,8000,0.000000,1.000000,4.0607,6,4:0.940125|5:0.059000|6:0.000875,273.61,19.40,393,269.54,19893.39,269.61,7.7278,110522.0,208064.9,2063522.7,37618.0,320232.3,1677.6,6.0,0.000000
20000,ldpcdense_s121_d40,121,6,5,8000,0.000000,1.000000,1.4589,5,1:0.576500|2:0.388750|3:0.034250|4:0.000375|5:0.000125,272.85,19.44,385,271.39,19894.15,271.85,7.7285,110522.0,207992.0,2061091.0,37412.5,321131.3,1673.1,6.0,0.000000
20000,ldpcdense_s134_d12,134,6,0,8000,0.016500,1.000000,6.0211,31,6:0.983500|7:0.015875|9:0.000250|11:0.000125|12:0.000125|31:0.000125,254.89,20.21,348,248.87,19897.11,248.89,7.7269,110498.0,199200.2,1911921.6,32687.7,257573.0,1565.3,6.0,0.000000
20000,ldpcdense_s134_d12,134,6,1,8000,0.000625,1.000000,5.0314,14,5:0.970625|6:0.028750|7:0.000375|11:0.000125|14:0.000125,255.07,19.97,350,250.04,19896.93,250.07,7.7291,110498.0,199218.4,1913520.2,32729.8,259035.4,1566.4,6.0,0.000000
20000,ldpcdense_s134_d12,134,6,2,8000,0.000000,1.000000,4.0591,6,4:0.941625|5:0.057625|6:0.000750,254.29,19.94,366,250.23,19897.71,250.29,7.7278,110498.0,199085.8,1911801.7,32530.9,257681.9,1561.8,6.0,0.000000
20000,ldpcdense_s134_d12,134,6,5,8000,0.000125,1.000000,1.4614,17,1:0.580875|2:0.379625|3:0.038375|4:0.001000|17:0.000125,253.54,20.02,347,252.08,19898.46,252.54,7.7285,110498.0,199120.3,1909413.9,32340.8,258487.2,1557.2,6.0,0.000000
20000,ldpcdense_s134_d27,134,6,0,8000,0.015375,1.000000,6.0166,16,6:0.984625|7:0.015125|8:0.000125|16:0.000125,272.91,19.92,374,266.90,19894.09,266.91,7.7269,110535.0,201720.7,2061956.4,37439.0,315747.5,1673.5,6.0,0.000000
20000,ldpcdense_s134_d27,134,6,1,8000,0.000125,1.000000,5.0309,7,5:0.969250|6:0.030625|7:0.000125,273.20,19.79,368,268.17,19893.80,268.20,7.7291,110535.0,201738.6,2064523.6,37513.5,317825.6,1675.2,6.0,0.000000
20000,ldpcdense_s134_d27,134,6,2,8000,0.000000,1.000000,4.0649,6,4:0.936000|5:0.063125|6:0.000875,272.31,19.85,386,268.25,19894.69,268.31,7.7278,110535.0,201795.6,2062515.3,37273.5,315956.0,1669.9,6.0,0.000000
20000,ldpcdense_s134_d27,134,6,5,8000,0.000000,1.000000,1.4650,4,1:0.574000|2:0.387750|3:0.037500|4:0.000750,271.40,19.95,369,269.94,19895.60,270.40,7.7285,110535.0,201757.1,2059407.4,37028.5,316351.9,1664.4,6.0,0.000000
